Employee ID,Name,Department,Job Role,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility,EngagementScore,Engagement_Category
304464,Suhana Ramaswamy,HR,Recruitment Specialist,96,66.04,85.92,3.9,90.03,55,3.3,1,No,79.6,HIGH
633692,Biju Sule,Marketing,Marketing Executive,73,79.44,84.51,4.8,88.49,45,4.6,17,No,88.99,HIGH
172159,Anika Roy,Sales,Business Development,82,72.22,88.51,3.0,88.46,54,4.1,8,No,79.86,HIGH
997052,Urvi Seth,Finance,Auditor,76,85.41,99.34,3.5,97.47,42,3.7,26,No,86.45,HIGH
836049,Saanvi Mane,HR,HR Manager,73,66.6,80.95,4.7,73.06,44,3.5,10,No,77.57,HIGH
385650,Samar Rana,Finance,Financial Analyst,84,61.03,87.65,3.5,75.87,52,4.7,8,No,79.19,HIGH
863727,Tiya Upadhyay,Sales,Business Development,71,77.94,97.57,4.4,72.45,42,4.5,21,No,84.64,HIGH
330405,Fateh Ganesh,HR,Recruitment Specialist,71,69.64,92.88,4.3,98.62,48,3.4,2,No,85.93,HIGH
762512,Kismat Chad,Sales,Sales Executive,78,82.27,93.94,4.1,84.13,45,3.0,19,No,80.65,HIGH
676115,Tejas Mallick,Sales,Business Development,63,65.02,84.82,4.5,91.09,52,4.2,30,No,85.59,HIGH
999653,Riaan Rajan,IT,Cybersecurity Specialist,83,81.09,97.73,3.2,99.39,36,3.9,8,No,85.87,HIGH
622482,Aaina Comar,Marketing,Content Strategist,52,75.11,97.47,4.7,81.0,45,4.2,15,No,86.9,HIGH
271054,Divij Rao,Marketing,SEO Specialist,75,62.3,93.71,4.9,88.79,50,4.2,16,No,88.01,HIGH
316433,Hunar Sarkar,IT,Data Analyst,81,81.23,79.16,4.4,97.52,46,3.8,16,No,86.01,HIGH
914673,Tarini Sidhu,IT,Data Analyst,85,70.89,85.47,4.6,85.75,54,3.8,23,No,83.51,HIGH
655954,Shamik Virk,Finance,Financial Analyst,54,71.32,75.9,4.8,85.46,40,4.8,17,No,86.35,HIGH
833486,Armaan Verma,HR,HR Manager,50,88.66,98.3,4.8,89.34,36,3.7,26,No,89.33,HIGH
387598,Vanya Golla,IT,Software Engineer,69,91.14,85.96,3.0,84.68,48,3.8,28,No,78.91,HIGH
729513,Mishti Chada,IT,Data Analyst,93,81.52,83.97,3.9,82.73,53,3.0,9,No,77.36,HIGH
207324,Navya Ganesh,Finance,Auditor,60,73.68,98.01,3.4,71.57,45,4.4,13,No,79.64,HIGH
351873,Prisha Borra,Sales,Account Manager,94,63.86,77.09,4.8,97.28,54,4.1,3,Yes,86.59,HIGH
900614,Diya Kata,Marketing,SEO Specialist,88,90.03,82.68,3.4,82.89,53,3.4,25,No,77.61,HIGH
855906,Kiara Salvi,IT,Data Analyst,59,78.72,98.12,4.4,71.28,41,4.6,17,No,84.88,HIGH
840994,Dishani Tandon,Marketing,Marketing Executive,70,88.94,82.27,4.7,72.51,40,4.6,25,No,84.3,HIGH
220836,Neelofar Vig,Marketing,SEO Specialist,91,62.64,88.93,3.2,77.07,45,4.5,6,Yes,77.97,HIGH
141021,Lavanya Ravi,HR,Employee Relations,73,83.5,79.67,4.4,74.47,45,4.9,1,No,83.82,HIGH
984998,Kiaan Korpal,Finance,Accountant,52,91.48,86.43,4.3,75.76,54,4.7,19,No,85.16,HIGH
475371,Jhanvi Goswami,Finance,Auditor,86,72.24,78.18,3.1,75.83,44,3.1,17,No,70.41,MEDIUM
529264,Miraya Golla,Marketing,Content Strategist,58,92.81,93.95,4.2,99.76,46,3.7,17,No,89.6,HIGH
391476,Kartik Dalal,Marketing,Content Strategist,69,82.98,92.26,4.3,96.45,52,3.9,6,No,88.49,HIGH
967124,Hansh Bora,HR,Recruitment Specialist,94,93.8,78.78,4.8,94.74,53,4.2,4,Yes,89.56,HIGH
883298,Ivana Barad,Marketing,Marketing Executive,100,70.39,95.72,4.9,98.08,45,4.5,27,Yes,93.21,HIGH
312337,Samaira Iyengar,HR,Recruitment Specialist,74,75.69,93.85,3.7,76.84,38,3.8,17,No,79.39,HIGH
711065,Dhruv Swamy,IT,Software Engineer,71,82.91,86.82,3.5,79.45,49,4.1,22,No,79.89,HIGH
713918,Parinaaz Goel,HR,Recruitment Specialist,95,91.67,77.48,4.5,72.12,55,4.9,8,Yes,83.9,HIGH
568508,Lakshit Toor,HR,Recruitment Specialist,83,91.4,94.16,4.8,76.62,51,4.4,1,No,87.76,HIGH
299441,Ahana  Arya,Finance,Financial Analyst,78,79.19,91.96,4.9,76.57,45,4.1,14,No,85.28,HIGH
933785,Khushi Uppal,Sales,Sales Executive,64,68.55,96.18,3.5,95.93,48,4.2,1,No,85.67,HIGH
858842,Nirvi Magar,HR,Employee Relations,54,76.1,86.32,3.7,78.73,53,5.0,1,No,83.29,HIGH
581350,Zain Malhotra,HR,Employee Relations,62,93.08,87.28,4.2,94.8,48,3.7,9,No,86.8,HIGH
761136,Kimaya Tailor,Marketing,SEO Specialist,75,67.04,83.74,3.6,81.02,48,3.7,3,No,76.96,HIGH
323181,Zain Raja,Marketing,SEO Specialist,68,89.21,90.24,4.8,87.53,47,4.3,0,No,89.63,HIGH
292276,Rhea Sagar,HR,Recruitment Specialist,76,66.81,95.81,4.8,84.34,35,3.8,5,No,85.54,HIGH
557502,Shalv Kibe,Marketing,Marketing Executive,66,82.37,98.04,3.5,98.77,48,3.8,19,No,86.68,HIGH
619911,Shray Chatterjee,HR,HR Manager,69,85.95,99.68,4.5,95.92,42,4.8,14,No,94.51,HIGH
959460,Farhan Baria,HR,Employee Relations,79,86.0,78.05,3.6,96.96,48,3.4,8,No,81.3,HIGH
117814,Kabir Kapadia,Sales,Business Development,86,74.21,97.09,3.8,93.24,46,4.0,10,No,86.01,HIGH
162225,Kaira Krishnamurthy,HR,Employee Relations,73,85.83,84.63,3.5,97.6,47,4.5,30,No,86.79,HIGH
517826,Tejas Ramachandran,Marketing,SEO Specialist,74,87.29,93.45,3.5,81.68,55,4.4,16,No,83.52,HIGH
984800,Ritvik Balasubramanian,Finance,Accountant,66,76.46,93.15,4.2,71.0,43,4.7,20,No,83.18,HIGH
836255,Raghav Sridhar,Marketing,Marketing Executive,67,65.75,94.44,4.7,98.89,38,3.9,5,No,89.53,HIGH
786966,Hazel Amble,IT,Data Analyst,58,88.26,81.93,3.9,75.64,40,4.6,18,No,81.9,HIGH
295585,Piya Zacharia,IT,Data Analyst,56,87.11,86.05,3.3,82.28,53,4.8,26,No,83.01,HIGH
840289,Riya Chowdhury,IT,Software Engineer,75,75.01,91.92,4.7,88.46,53,4.5,6,No,89.22,HIGH
879607,Umang Sarma,HR,Recruitment Specialist,54,67.42,75.98,4.6,90.4,55,3.9,7,No,83.06,HIGH
640494,Jayan Deshmukh,Finance,Accountant,69,66.55,75.67,4.8,78.59,36,3.3,24,No,77.77,HIGH
296395,Seher Khatri,Marketing,Marketing Executive,70,70.23,82.21,3.9,82.11,47,4.0,20,No,79.7,HIGH
125546,Jiya Keer,Sales,Sales Executive,57,90.05,94.64,3.4,79.61,50,3.7,19,No,80.22,HIGH
747944,Dhanuk Chandran,Sales,Account Manager,72,64.97,84.91,3.4,97.1,53,4.6,23,No,84.61,HIGH
168343,Dishani Kala,IT,Data Analyst,73,63.52,81.62,3.6,74.84,50,4.8,3,No,78.73,HIGH
759331,Sana Kohli,Finance,Accountant,56,94.4,98.22,3.2,78.74,48,3.4,25,No,79.11,HIGH
469127,Advik Mangal,HR,HR Manager,63,83.7,94.04,4.1,79.25,37,3.3,10,No,80.55,HIGH
485924,Sana Kapur,IT,Software Engineer,82,71.91,86.34,4.9,97.41,53,4.1,10,No,89.68,HIGH
326079,Advik Comar,Sales,Account Manager,62,68.38,97.75,3.3,87.21,53,4.7,28,No,84.55,HIGH
586460,Shamik Bal,Finance,Accountant,59,85.01,96.3,3.2,90.77,42,4.1,27,No,84.19,HIGH
551937,Himmat Sur,Marketing,SEO Specialist,63,80.41,91.07,4.8,80.46,45,4.7,1,No,88.39,HIGH
599103,Nitya Gera,Sales,Business Development,61,62.02,77.71,3.3,85.65,45,4.9,18,No,80.24,HIGH
523812,Indrajit Rastogi,HR,HR Manager,89,71.38,82.83,4.7,72.5,43,4.6,0,Yes,82.65,HIGH
479099,Yuvaan Sankar,Finance,Auditor,97,66.62,96.11,4.9,71.33,50,3.8,14,No,82.08,HIGH
681342,Rasha Srinivas,Sales,Account Manager,51,60.46,97.08,3.5,79.89,40,4.6,28,No,81.83,HIGH
753777,Ojas Lanka,Finance,Auditor,91,67.48,86.15,5.0,78.39,53,3.1,1,No,79.9,HIGH
191289,Kartik Kashyap,Sales,Business Development,66,78.8,77.03,3.4,70.47,49,3.9,9,No,73.63,MEDIUM
194973,Dhanush Sha,HR,Employee Relations,87,67.22,85.33,4.5,90.02,50,4.2,18,Yes,85.59,HIGH
146035,Vanya Golla,Finance,Accountant,99,65.16,82.79,4.4,98.88,35,3.4,30,No,83.94,HIGH
689963,Kiara Gara,Marketing,Content Strategist,79,82.72,95.6,3.4,83.6,55,4.6,0,No,84.47,HIGH
621545,Keya Chaudhari,IT,Data Analyst,94,89.11,83.97,4.3,71.43,35,4.2,7,Yes,81.13,HIGH
559156,Aayush Dyal,Finance,Auditor,67,89.01,83.9,3.2,87.01,44,4.8,8,No,83.78,HIGH
215858,Ehsaan Kadakia,Sales,Account Manager,61,65.96,88.06,3.8,85.14,49,3.9,4,No,80.55,HIGH
519213,Vanya Sha,Marketing,Content Strategist,72,60.36,93.2,4.1,87.5,40,3.0,8,No,79.33,HIGH
937313,Amani Kakar,Sales,Business Development,91,69.85,87.97,3.1,93.95,46,3.4,29,No,78.76,HIGH
386351,Hiran Sawhney,IT,Cybersecurity Specialist,99,88.75,91.68,3.7,90.49,38,4.5,25,Yes,87.16,HIGH
125258,Heer Deol,Finance,Financial Analyst,71,81.49,96.56,4.4,84.84,54,4.1,13,No,86.91,HIGH
717288,Mahika Jain,HR,Recruitment Specialist,70,73.93,90.94,4.3,89.23,52,4.9,4,No,89.15,HIGH
641425,Khushi Dey,IT,Data Analyst,63,67.69,75.63,3.4,98.97,53,3.3,3,No,78.39,HIGH
361788,Taimur Venkataraman,HR,Recruitment Specialist,68,90.99,89.84,4.6,77.19,50,4.7,11,No,87.42,HIGH
522252,Vidur Dewan,IT,Software Engineer,82,62.23,83.75,4.5,93.62,48,3.1,30,No,81.46,HIGH
781175,Nehmat Chaudhari,Sales,Business Development,84,93.13,78.87,3.5,86.05,45,4.9,12,No,84.5,HIGH
573799,Dhanuk De,HR,Employee Relations,68,65.75,87.07,4.0,75.33,41,4.2,26,No,79.39,HIGH
439427,Vivaan Bajwa,HR,Employee Relations,76,76.42,97.21,4.8,89.27,36,3.4,7,No,86.66,HIGH
442344,Aarna Sandhu,HR,Recruitment Specialist,56,64.74,92.21,3.1,87.58,38,4.5,7,No,81.59,HIGH
116231,Dhanuk Bala,Sales,Sales Executive,68,87.03,81.48,3.0,96.01,53,5.0,5,No,85.8,HIGH
918072,Taimur Bhavsar,Finance,Auditor,88,72.98,84.72,3.5,92.03,45,3.9,10,No,81.45,HIGH
416998,Baiju Uppal,Finance,Accountant,63,85.43,94.13,3.3,89.68,38,3.8,20,No,82.67,HIGH
351523,Mehul Dyal,IT,Cybersecurity Specialist,61,68.78,92.7,3.2,87.73,41,4.1,29,No,80.94,HIGH
476552,Trisha Hari,Marketing,SEO Specialist,60,89.74,82.11,4.8,86.53,53,4.4,23,No,88.16,HIGH
141361,Navya Ramesh,Sales,Sales Executive,91,82.37,88.18,4.3,82.44,41,3.8,9,No,83.0,HIGH
123083,Aarush Gaba,Sales,Sales Executive,79,65.19,76.8,3.6,92.54,50,4.0,5,No,80.04,HIGH
479628,Ira Mander,Finance,Auditor,83,72.92,93.69,3.0,93.01,36,3.8,5,No,81.13,HIGH
184752,Keya Sathe,Marketing,SEO Specialist,56,62.43,97.84,4.1,87.72,42,4.7,28,No,87.33,HIGH
586305,Vedika Sridhar,Marketing,Marketing Executive,68,69.94,81.83,4.5,96.73,35,3.9,21,No,85.98,HIGH
666949,Rhea Deol,IT,Software Engineer,55,66.63,95.81,5.0,85.26,38,4.6,29,No,89.8,HIGH
273389,Jayant Kaul,Sales,Business Development,93,72.72,89.26,4.9,88.62,43,4.8,25,Yes,90.51,HIGH
199571,Prerak Doctor,IT,Data Analyst,51,76.37,80.04,3.3,95.04,36,4.6,3,No,83.76,HIGH
369972,Aniruddh Wable,Finance,Financial Analyst,51,75.49,91.89,4.9,90.12,35,3.7,14,No,87.36,HIGH
839585,Ivana Ghosh,Finance,Accountant,100,88.89,85.45,3.3,99.4,47,4.4,20,Yes,86.6,HIGH
612060,Mishti Deep,Marketing,SEO Specialist,50,67.89,97.14,4.2,99.08,52,3.3,14,No,85.94,HIGH
809374,Kiaan Sem,IT,Software Engineer,66,93.58,77.88,3.2,95.27,35,3.6,5,No,80.72,HIGH
283201,Ojas Mahal,IT,Cybersecurity Specialist,65,73.47,94.22,4.7,71.54,50,4.3,4,No,83.65,HIGH
138624,Rohan Brahmbhatt,Finance,Accountant,66,67.85,95.38,3.4,73.02,38,4.6,15,No,79.77,HIGH
195831,Renee Rajagopalan,HR,Employee Relations,98,75.54,82.06,3.7,81.24,42,4.3,4,Yes,80.34,HIGH
104582,Riya Kumar,Marketing,Marketing Executive,75,82.25,95.93,3.0,84.29,42,3.9,0,No,80.3,HIGH
937943,Saira Balakrishnan,Finance,Accountant,85,94.81,77.23,3.5,80.86,51,4.0,8,No,79.18,HIGH
502412,Aaina Baria,HR,Employee Relations,99,80.64,79.87,3.7,96.8,35,3.3,27,No,81.08,HIGH
217874,Yakshit Kurian,HR,Recruitment Specialist,71,86.33,75.42,4.5,99.8,42,4.2,27,No,88.46,HIGH
805164,Nirvi Bose,HR,HR Manager,85,63.32,91.86,3.5,84.87,49,3.9,20,No,79.76,HIGH
100956,Adira Swamy,HR,HR Manager,86,83.63,76.36,4.7,79.8,52,4.6,18,Yes,84.78,HIGH
728807,Vritika Bumb,IT,Data Analyst,92,89.49,93.73,4.8,76.13,50,4.7,26,Yes,88.53,HIGH
583085,Stuvan Ramanathan,Finance,Auditor,57,65.5,95.71,4.2,77.24,38,3.1,8,No,78.06,HIGH
679308,Taimur Dube,IT,Data Analyst,72,77.03,92.57,3.8,80.24,43,3.3,10,No,78.69,HIGH
548013,Zaina Gara,Sales,Business Development,90,72.96,81.83,3.0,83.54,40,4.3,20,Yes,77.92,HIGH
991157,Dharmajan Lala,Marketing,Content Strategist,95,94.75,95.13,4.3,89.76,40,4.3,22,Yes,89.83,HIGH
657666,Ritvik Roy,Marketing,Content Strategist,96,92.03,87.89,4.9,77.33,53,4.3,13,Yes,86.78,HIGH
167374,Ishaan Venkataraman,IT,Data Analyst,59,65.83,77.03,4.4,78.44,55,4.1,23,No,79.52,HIGH
470545,Jayesh Lala,IT,Cybersecurity Specialist,56,66.15,85.64,3.0,95.19,48,3.6,12,No,78.7,HIGH
115614,Anaya Lad,HR,HR Manager,97,70.43,84.76,3.7,85.73,39,4.3,24,Yes,81.71,HIGH
958930,Shamik Sule,HR,Employee Relations,94,82.97,83.06,3.8,70.24,50,3.4,20,No,74.78,MEDIUM
295743,Mohanlal Khare,Marketing,Content Strategist,60,94.85,88.79,3.4,80.92,49,4.9,4,No,84.72,HIGH
858462,Anahi Saran,Marketing,Marketing Executive,57,88.28,78.52,3.9,86.78,55,3.5,4,No,80.17,HIGH
543096,Ishaan Samra,HR,HR Manager,71,79.16,91.87,4.1,70.54,49,3.4,19,No,77.45,HIGH
559184,Sumer Sagar,IT,Data Analyst,87,84.12,95.85,3.5,95.41,51,4.3,14,Yes,87.4,HIGH
548768,Fateh Bahri,Sales,Sales Executive,54,78.33,90.94,3.8,87.34,44,3.4,8,No,81.02,HIGH
377404,Ehsaan Chaudhry,IT,Software Engineer,54,81.92,80.95,4.4,92.72,48,3.9,2,No,85.4,HIGH
781744,Pranay Sandal,IT,Software Engineer,65,78.59,93.45,3.0,90.45,52,3.5,7,No,79.68,HIGH
115601,Yuvraj  Sagar,Sales,Sales Executive,72,67.67,91.21,3.2,71.07,37,4.4,9,No,76.73,HIGH
948808,Eva Sundaram,Sales,Sales Executive,63,87.36,87.35,4.1,83.9,46,4.5,22,No,85.78,HIGH
421529,Armaan Wali,Marketing,Content Strategist,55,81.7,90.15,4.3,74.26,45,4.5,2,No,83.68,HIGH
649735,Ahana  Chauhan,HR,Employee Relations,93,69.48,92.02,4.9,97.19,50,3.7,27,No,88.91,HIGH
535748,Mahika Chatterjee,HR,Recruitment Specialist,85,73.76,95.04,3.8,95.63,43,4.9,22,No,89.87,HIGH
166477,Kartik Mannan,Sales,Account Manager,87,88.88,78.68,3.3,88.23,55,3.3,26,No,77.49,HIGH
315430,Tushar Bath,Marketing,Marketing Executive,62,83.61,99.06,3.3,96.42,43,3.0,26,No,82.3,HIGH
151009,Pranay Ramaswamy,Finance,Accountant,94,64.41,98.39,4.0,86.3,41,5.0,19,Yes,88.01,HIGH
362145,Vaibhav Bath,Sales,Account Manager,67,86.8,86.47,3.4,73.73,55,4.2,1,No,78.49,HIGH
575441,Krish Tara,IT,Software Engineer,69,93.15,78.94,4.3,82.51,53,3.7,13,No,81.86,HIGH
148684,Lakshit Yadav,Sales,Sales Executive,83,75.77,99.68,4.0,92.78,38,3.6,17,No,85.75,HIGH
344708,Ryan Rastogi,Finance,Financial Analyst,92,85.85,91.36,3.6,97.59,52,4.5,3,Yes,88.53,HIGH
607716,Shaan Sachdeva,IT,Data Analyst,97,72.78,99.6,3.9,91.96,41,4.1,29,Yes,86.79,HIGH
406281,Hiran Chanda,Finance,Financial Analyst,73,85.51,90.45,4.9,70.49,49,3.1,25,No,79.79,HIGH
672760,Hansh Chaudhry,IT,Software Engineer,56,75.38,95.88,4.8,77.41,52,4.3,10,No,86.34,HIGH
225584,Shalv Krishnamurthy,Finance,Auditor,81,80.27,90.8,4.1,84.0,44,4.0,30,No,83.79,HIGH
781813,Dharmajan Bhatti,Finance,Financial Analyst,77,73.65,89.37,4.6,76.21,37,4.2,15,No,83.3,HIGH
264862,Aayush Swaminathan,IT,Cybersecurity Specialist,67,84.81,91.71,4.6,79.04,53,4.2,24,No,85.74,HIGH
827183,Hrishita Mangal,IT,Data Analyst,95,79.96,97.71,4.1,72.6,50,4.2,25,Yes,82.52,HIGH
229264,Dhanush Kari,Finance,Financial Analyst,97,81.83,75.32,3.5,92.42,47,4.9,4,Yes,84.57,HIGH
236512,Dhanush Tiwari,Sales,Business Development,78,67.12,91.25,4.5,79.27,41,3.5,0,No,80.74,HIGH
558641,Yuvraj  Ramakrishnan,Sales,Sales Executive,85,93.51,91.99,4.5,89.63,46,4.5,20,No,90.64,HIGH
194410,Zaina Chanda,Finance,Auditor,90,76.83,79.1,3.7,85.09,50,3.0,9,No,75.83,HIGH
826217,Aarav Gade,Sales,Sales Executive,90,62.05,95.9,4.0,85.14,39,4.4,1,Yes,84.53,HIGH
568883,Riya Krishnamurthy,Marketing,Content Strategist,100,66.45,75.8,4.0,84.34,49,4.4,7,Yes,80.71,HIGH
526548,Divyansh Kamdar,Marketing,SEO Specialist,64,71.25,98.42,4.4,70.2,44,4.6,3,No,83.87,HIGH
277979,Ryan Dara,Marketing,Marketing Executive,64,90.72,89.94,3.4,84.83,43,4.7,2,No,84.91,HIGH
113981,Vivaan Roy,Finance,Financial Analyst,96,84.95,86.81,4.4,75.49,46,3.3,24,No,79.3,HIGH
868091,Kanav Chaudhry,IT,Data Analyst,80,62.46,79.85,3.6,80.65,40,4.3,5,No,78.01,HIGH
342334,Manjari Shankar,Finance,Financial Analyst,93,76.02,88.0,4.0,83.19,51,3.3,23,No,79.36,HIGH
748706,Zeeshan Bhat,Marketing,SEO Specialist,82,61.68,78.97,4.6,80.04,37,4.8,18,No,83.57,HIGH
331689,Vaibhav Deshmukh,HR,HR Manager,85,71.11,80.71,4.1,91.89,45,4.4,18,No,84.82,HIGH
488568,Urvi Lata,Finance,Accountant,84,67.46,91.62,4.9,70.86,35,3.3,5,No,79.13,HIGH
754604,Ivana Badal,Marketing,Marketing Executive,87,84.85,97.31,4.0,80.18,41,4.4,24,Yes,85.6,HIGH
321003,Nitara Buch,Sales,Sales Executive,56,72.01,82.52,3.7,81.84,55,4.6,19,No,81.46,HIGH
319256,Taimur Balasubramanian,Sales,Business Development,62,78.89,81.41,4.4,85.48,51,4.1,7,No,83.82,HIGH
425125,Tushar Amble,Finance,Accountant,70,88.26,80.54,4.6,90.09,40,4.1,14,No,86.76,HIGH
455358,Aarush Dixit,IT,Cybersecurity Specialist,84,74.63,79.84,3.1,99.34,53,3.9,10,No,81.23,HIGH
806159,Vihaan Mangal,Sales,Account Manager,50,78.47,88.37,3.6,70.8,41,3.5,0,No,75.16,HIGH
891483,Darshit Kant,Marketing,Content Strategist,69,77.79,90.35,3.3,84.53,50,4.5,22,No,82.41,HIGH
895947,Dhanush Arya,Sales,Sales Executive,75,62.73,85.95,3.3,90.65,36,4.1,15,No,80.26,HIGH
688873,Madhup Tank,HR,Employee Relations,96,89.93,79.67,3.7,73.58,53,5.0,24,Yes,81.8,HIGH
713690,Ivan Batra,Finance,Accountant,97,81.01,92.4,4.2,83.24,55,3.2,22,No,81.15,HIGH
290108,Heer Saxena,IT,Software Engineer,77,87.01,83.62,4.7,97.25,51,4.0,17,No,89.4,HIGH
716295,Gatik Koshy,Finance,Accountant,79,84.0,87.07,3.8,70.26,44,3.0,2,No,74.09,MEDIUM
636691,Dhruv Loke,IT,Cybersecurity Specialist,80,84.9,98.86,3.9,75.31,43,3.9,12,No,82.06,HIGH
299828,Zoya Bumb,IT,Data Analyst,72,60.45,94.51,4.5,73.18,35,4.8,16,No,84.1,HIGH
804227,Samarth Edwin,HR,Recruitment Specialist,96,82.65,81.87,4.8,73.51,51,3.7,14,No,80.69,HIGH
386743,Ritvik Kant,Finance,Financial Analyst,76,94.77,86.11,3.9,94.45,46,3.1,27,No,83.03,HIGH
537776,Himmat Mander,IT,Cybersecurity Specialist,60,89.29,94.94,4.1,96.0,39,3.6,6,No,87.52,HIGH
336301,Neelofar Choudhury,Marketing,SEO Specialist,58,74.84,82.81,3.9,93.56,45,3.3,16,No,80.91,HIGH
427191,Vanya Dasgupta,Finance,Accountant,96,76.62,97.95,3.6,82.37,49,4.6,13,Yes,84.76,HIGH
747036,Gokul Chander,Marketing,Marketing Executive,93,76.03,82.26,3.4,84.48,36,4.7,17,Yes,81.8,HIGH
802885,Hansh Dhar,Sales,Sales Executive,88,89.35,80.24,4.6,76.4,40,4.1,24,Yes,82.7,HIGH
981134,Nayantara Divan,IT,Data Analyst,94,89.58,81.7,4.7,82.19,37,3.4,3,No,82.35,HIGH
735800,Saira Bhattacharyya,Sales,Sales Executive,92,85.03,88.24,4.6,88.52,55,4.5,27,Yes,89.11,HIGH
118134,Renee Kakar,Sales,Account Manager,71,80.25,98.93,4.1,91.09,38,4.9,11,No,91.14,HIGH
729578,Myra Mall,IT,Cybersecurity Specialist,55,67.33,95.46,4.6,77.64,37,4.6,7,No,85.92,HIGH
526493,Dhanush Bhalla,Sales,Sales Executive,95,88.89,92.25,3.8,86.44,53,4.1,27,Yes,84.87,HIGH
548883,Kabir Bera,Marketing,Marketing Executive,95,82.79,91.75,4.4,92.8,49,4.2,30,Yes,88.87,HIGH
595985,Vaibhav Dani,Marketing,SEO Specialist,77,86.6,99.89,4.5,92.63,43,4.3,26,No,91.63,HIGH
536307,Charvi Chand,Marketing,Marketing Executive,73,80.61,82.4,5.0,96.19,53,4.4,3,No,91.0,HIGH
194552,Ivan Keer,HR,HR Manager,93,76.26,75.94,4.1,82.13,49,3.9,15,No,79.45,HIGH
409547,Divit Mane,Marketing,Content Strategist,58,93.88,91.54,4.5,74.47,38,4.6,2,No,86.44,HIGH
996196,Anika Kapoor,Finance,Auditor,69,70.83,78.72,3.8,83.19,55,3.1,14,No,75.38,HIGH
542666,Prisha Sampath,IT,Cybersecurity Specialist,55,87.15,99.05,3.7,81.83,42,3.6,29,No,82.27,HIGH
194466,Kaira Aggarwal,Sales,Sales Executive,85,84.94,79.03,4.1,71.62,37,4.8,4,No,81.39,HIGH
759516,Kavya Bedi,Sales,Account Manager,73,76.26,87.76,3.2,90.92,52,3.7,21,No,80.05,HIGH
767334,Aarush Sathe,HR,Recruitment Specialist,68,67.23,98.76,3.1,95.83,37,3.4,7,No,81.22,HIGH
840653,Hiran Kunda,HR,Recruitment Specialist,89,93.78,96.14,3.1,81.79,52,4.1,21,Yes,81.94,HIGH
985091,Fateh Bhattacharyya,HR,HR Manager,73,75.81,84.27,3.8,75.3,44,3.9,13,No,77.82,HIGH
356650,Siya Chaudhuri,Marketing,Marketing Executive,85,88.71,89.56,4.7,83.03,37,3.0,1,No,82.49,HIGH
398438,Taimur Majumdar,Finance,Auditor,64,87.28,88.08,4.4,71.04,52,4.5,30,No,83.26,HIGH
974765,Misha Sen,HR,Employee Relations,87,84.69,75.11,3.2,88.96,40,3.6,26,No,77.38,HIGH
125463,Mishti D’Alia,Finance,Auditor,57,71.09,92.81,5.0,86.25,39,3.7,15,No,86.35,HIGH
424410,Parinaaz Sarkar,Marketing,Marketing Executive,87,73.18,77.49,4.0,96.4,45,3.3,18,No,80.94,HIGH
603104,Misha Sunder,Marketing,SEO Specialist,52,83.68,92.91,3.4,72.97,48,3.5,19,No,76.44,HIGH
329092,Priyansh Mangal,IT,Cybersecurity Specialist,77,77.96,85.51,3.8,91.72,43,3.6,22,No,82.01,HIGH
388649,Jayant Buch,IT,Data Analyst,98,65.71,79.64,3.5,99.94,50,4.5,24,Yes,84.48,HIGH
495587,Anvi Yogi,IT,Cybersecurity Specialist,77,83.54,98.82,3.0,97.27,43,4.4,2,No,86.9,HIGH
385088,Pihu Kannan,IT,Software Engineer,85,72.42,85.38,4.3,90.6,49,4.3,11,No,85.9,HIGH
268419,Ayesha Wali,Sales,Sales Executive,57,76.13,84.23,3.5,79.12,46,3.3,28,No,75.4,HIGH
918417,Kavya Bhatia,IT,Data Analyst,50,84.77,89.58,4.8,74.15,50,3.0,0,No,79.84,HIGH
997134,Amira Venkataraman,IT,Cybersecurity Specialist,70,66.21,95.98,3.6,80.3,51,3.8,12,No,79.51,HIGH
594129,Kanav Koshy,Marketing,Content Strategist,69,80.38,98.55,4.6,96.32,53,4.7,5,No,93.84,HIGH
269255,Pari Sastry,IT,Data Analyst,89,73.66,95.32,4.7,72.4,52,3.0,29,No,78.95,HIGH
773640,Seher Bassi,Sales,Business Development,51,75.09,99.64,3.3,95.33,38,4.0,6,No,85.24,HIGH
442984,Ishaan Dave,IT,Cybersecurity Specialist,53,62.28,95.56,4.5,98.98,54,4.5,15,No,91.03,HIGH
560213,Yashvi Rana,Sales,Account Manager,68,74.43,78.64,3.7,87.75,38,3.2,6,No,77.1,HIGH
972003,Divyansh Lall,Sales,Sales Executive,56,81.28,79.32,4.3,97.07,41,3.8,0,No,85.51,HIGH
899590,Rati Baral,Marketing,Content Strategist,54,79.7,93.55,3.3,81.4,40,4.0,9,No,80.3,HIGH
192403,Chirag Sidhu,IT,Data Analyst,85,86.29,84.55,4.5,70.16,41,3.7,3,No,79.39,HIGH
151905,Baiju Sen,Marketing,Content Strategist,84,67.39,90.91,3.2,74.72,38,3.1,7,No,72.54,MEDIUM
323227,Kiaan Goyal,Finance,Financial Analyst,99,63.84,79.92,4.6,95.95,43,3.9,20,No,85.15,HIGH
122712,Ivana Soni,Finance,Financial Analyst,80,69.96,91.88,3.6,70.51,53,3.1,9,No,73.32,MEDIUM
